,Instance ID,Predict,Real Label
2671,2671,airplane,frog
2672,2672,airplane,airplane
2673,2673,bird,bird
2674,2674,airplane,airplane
2675,2675,bird,bird
2676,2676,airplane,deer
2677,2677,airplane,horse
2678,2678,airplane,airplane
2679,2679,airplane,airplane
2680,2680,airplane,airplane
2681,2681,frog,airplane
2682,2682,bird,horse
2683,2683,deer,dog
2684,2684,cat,cat
2685,2685,frog,bird
2686,2686,airplane,horse
2687,2687,airplane,ship
2688,2688,bird,dog
2689,2689,deer,dog
2690,2690,airplane,bird
2691,2691,airplane,bird
2692,2692,ship,ship
2693,2693,automobile,truck
2694,2694,airplane,automobile
2695,2695,ship,bird
2696,2696,airplane,bird
2697,2697,airplane,airplane
2698,2698,horse,cat
2699,2699,deer,deer
2700,2700,bird,truck
2701,2701,airplane,automobile
2702,2702,bird,frog
2703,2703,airplane,truck
2704,2704,airplane,airplane
2705,2705,ship,ship
2706,2706,horse,cat
2707,2707,airplane,frog
2708,2708,airplane,deer
2709,2709,airplane,frog
2710,2710,bird,horse
2711,2711,deer,dog
2712,2712,airplane,automobile
2713,2713,ship,ship
2714,2714,automobile,truck
2715,2715,airplane,airplane
2716,2716,automobile,dog
2717,2717,bird,airplane
2718,2718,ship,dog
2719,2719,bird,deer
2720,2720,cat,cat
2721,2721,bird,ship
2722,2722,deer,dog
2723,2723,airplane,bird
2724,2724,deer,airplane
2725,2725,ship,ship
2726,2726,airplane,dog
2727,2727,ship,truck
2728,2728,truck,bird
2729,2729,airplane,dog
2730,2730,bird,frog
2731,2731,bird,dog
2732,2732,ship,horse
2733,2733,airplane,cat
2734,2734,deer,horse
2735,2735,bird,bird
2736,2736,ship,ship
2737,2737,ship,ship
2738,2738,airplane,deer
2739,2739,airplane,bird
2740,2740,automobile,automobile
2741,2741,frog,frog
2742,2742,bird,bird
2743,2743,automobile,truck
2744,2744,automobile,truck
2745,2745,airplane,ship
2746,2746,frog,bird
2747,2747,automobile,cat
2748,2748,automobile,automobile
2749,2749,ship,airplane
2750,2750,airplane,dog
2751,2751,airplane,bird
2752,2752,airplane,cat
2753,2753,bird,horse
2754,2754,frog,truck
2755,2755,bird,dog
2756,2756,cat,truck
2757,2757,automobile,automobile
2758,2758,airplane,automobile
2759,2759,ship,cat
2760,2760,bird,bird
2761,2761,airplane,horse
2762,2762,bird,deer
2763,2763,airplane,deer
2764,2764,automobile,automobile
2765,2765,ship,truck
2766,2766,airplane,deer
2767,2767,airplane,dog
2768,2768,airplane,dog
2769,2769,truck,bird
2770,2770,ship,horse
2771,2771,ship,horse
2772,2772,airplane,frog
2773,2773,airplane,automobile
2774,2774,bird,bird
2775,2775,cat,cat
2776,2776,ship,horse
2777,2777,airplane,dog
2778,2778,ship,deer
2779,2779,bird,cat
2780,2780,deer,horse
2781,2781,airplane,horse
2782,2782,frog,airplane
2783,2783,airplane,airplane
2784,2784,ship,automobile
2785,2785,horse,deer
2786,2786,frog,deer
2787,2787,cat,cat
2788,2788,bird,horse
2789,2789,airplane,truck
2790,2790,ship,ship
2791,2791,airplane,horse
2792,2792,airplane,airplane
2793,2793,automobile,truck
2794,2794,airplane,airplane
2795,2795,airplane,cat
2796,2796,horse,horse
2797,2797,ship,frog
2798,2798,ship,cat
2799,2799,deer,ship
2800,2800,airplane,deer
2801,2801,ship,dog
2802,2802,dog,frog
2803,2803,airplane,dog
2804,2804,airplane,cat
2805,2805,airplane,deer
2806,2806,airplane,bird
2807,2807,ship,truck
2808,2808,ship,bird
2809,2809,deer,deer
2810,2810,airplane,truck
2811,2811,bird,bird
2812,2812,airplane,airplane
2813,2813,automobile,automobile
2814,2814,horse,automobile
2815,2815,airplane,cat
2816,2816,horse,horse
2817,2817,airplane,truck
2818,2818,cat,dog
2819,2819,bird,automobile
2820,2820,frog,frog
2821,2821,cat,airplane
2822,2822,bird,cat
2823,2823,frog,cat
2824,2824,ship,horse
2825,2825,bird,bird
2826,2826,airplane,deer
2827,2827,bird,dog
2828,2828,bird,bird
2829,2829,bird,cat
2830,2830,deer,frog
2831,2831,airplane,cat
2832,2832,bird,cat
2833,2833,bird,airplane
2834,2834,bird,deer
2835,2835,cat,deer
2836,2836,frog,cat
2837,2837,ship,ship
2838,2838,bird,automobile
2839,2839,airplane,bird
2840,2840,airplane,cat
2841,2841,airplane,bird
2842,2842,bird,horse
2843,2843,ship,automobile
2844,2844,airplane,deer
2845,2845,airplane,dog
2846,2846,bird,frog
2847,2847,airplane,ship
2848,2848,ship,frog
2849,2849,bird,frog
2850,2850,airplane,dog
2851,2851,deer,deer
2852,2852,airplane,bird
2853,2853,airplane,truck
2854,2854,frog,truck
2855,2855,dog,cat
2856,2856,bird,bird
2857,2857,bird,airplane
2858,2858,deer,deer
2859,2859,airplane,automobile
2860,2860,bird,dog
2861,2861,cat,dog
2862,2862,airplane,frog
2863,2863,dog,frog
2864,2864,bird,dog
2865,2865,frog,frog
2866,2866,airplane,truck
2867,2867,cat,horse
2868,2868,airplane,truck
2869,2869,airplane,deer
2870,2870,airplane,ship
2871,2871,automobile,cat
2872,2872,bird,automobile
2873,2873,automobile,truck
2874,2874,ship,ship
2875,2875,airplane,automobile
2876,2876,ship,truck
2877,2877,airplane,airplane
2878,2878,airplane,cat
2879,2879,airplane,airplane
2880,2880,deer,deer
2881,2881,airplane,horse
2882,2882,airplane,horse
2883,2883,bird,bird
2884,2884,frog,frog
2885,2885,airplane,dog
2886,2886,bird,frog
2887,2887,truck,truck
2888,2888,cat,horse
2889,2889,airplane,horse
2890,2890,ship,dog
2891,2891,airplane,horse
2892,2892,airplane,airplane
2893,2893,ship,ship
2894,2894,airplane,frog
2895,2895,truck,horse
2896,2896,airplane,ship
2897,2897,cat,cat
2898,2898,frog,ship
2899,2899,bird,truck
2900,2900,bird,cat
2901,2901,bird,bird
2902,2902,bird,truck
2903,2903,automobile,bird
2904,2904,airplane,horse
2905,2905,bird,deer
2906,2906,bird,automobile
2907,2907,truck,truck
2908,2908,airplane,horse
2909,2909,airplane,airplane
2910,2910,frog,ship
2911,2911,automobile,automobile
2912,2912,bird,bird
2913,2913,airplane,airplane
2914,2914,airplane,frog
2915,2915,airplane,dog
2916,2916,airplane,automobile
2917,2917,deer,deer
2918,2918,ship,bird
2919,2919,ship,ship
2920,2920,airplane,bird
2921,2921,ship,ship
2922,2922,dog,cat
2923,2923,cat,cat
2924,2924,ship,automobile
2925,2925,bird,deer
2926,2926,airplane,truck
2927,2927,airplane,ship
2928,2928,horse,automobile
2929,2929,automobile,automobile
2930,2930,dog,horse
2931,2931,automobile,truck
2932,2932,automobile,truck
2933,2933,bird,deer
2934,2934,airplane,frog
2935,2935,bird,ship
2936,2936,frog,dog
2937,2937,airplane,cat
2938,2938,ship,bird
2939,2939,airplane,bird
2940,2940,airplane,cat
2941,2941,ship,ship
2942,2942,airplane,dog
2943,2943,airplane,automobile
2944,2944,automobile,truck
2945,2945,automobile,horse
2946,2946,ship,truck
2947,2947,airplane,automobile
2948,2948,ship,dog
2949,2949,cat,cat
2950,2950,ship,automobile
2951,2951,airplane,airplane
2952,2952,airplane,cat
2953,2953,ship,ship
2954,2954,airplane,truck
2955,2955,bird,bird
2956,2956,airplane,airplane
2957,2957,airplane,ship
2958,2958,ship,airplane
2959,2959,bird,horse
2960,2960,automobile,truck
2961,2961,bird,deer
2962,2962,cat,ship
2963,2963,dog,cat
2964,2964,ship,airplane
2965,2965,deer,horse
2966,2966,ship,airplane
2967,2967,airplane,horse
2968,2968,airplane,airplane
2969,2969,airplane,dog
2970,2970,bird,dog
2971,2971,horse,deer
2972,2972,airplane,cat
2973,2973,ship,airplane
2974,2974,airplane,truck
2975,2975,ship,truck
2976,2976,ship,airplane
2977,2977,airplane,bird
2978,2978,automobile,bird
2979,2979,airplane,airplane
2980,2980,bird,ship
2981,2981,bird,deer
2982,2982,deer,deer
2983,2983,airplane,dog
2984,2984,airplane,bird
2985,2985,airplane,bird
2986,2986,ship,automobile
2987,2987,bird,automobile
2988,2988,bird,dog
2989,2989,frog,dog
2990,2990,deer,deer
2991,2991,cat,cat
2992,2992,ship,deer
2993,2993,ship,airplane
2994,2994,ship,ship
2995,2995,airplane,deer
2996,2996,airplane,ship
2997,2997,bird,bird
2998,2998,bird,dog
2999,2999,deer,frog
3000,3000,frog,dog
3001,3001,horse,automobile
3002,3002,bird,horse
3003,3003,airplane,bird
3004,3004,airplane,deer
3005,3005,airplane,airplane
3006,3006,dog,dog
3007,3007,frog,frog
3008,3008,airplane,ship
3009,3009,deer,horse
3010,3010,bird,frog
3011,3011,bird,cat
3012,3012,airplane,automobile
3013,3013,airplane,cat
3014,3014,bird,frog
3015,3015,bird,frog
3016,3016,bird,deer
3017,3017,bird,dog
3018,3018,bird,dog
3019,3019,airplane,dog
3020,3020,airplane,automobile
3021,3021,airplane,ship
3022,3022,airplane,horse
3023,3023,bird,cat
3024,3024,airplane,airplane
3025,3025,deer,bird
3026,3026,bird,dog
3027,3027,airplane,automobile
3028,3028,airplane,automobile
3029,3029,ship,automobile
3030,3030,airplane,frog
3031,3031,airplane,horse
3032,3032,frog,bird
3033,3033,cat,automobile
3034,3034,airplane,bird
3035,3035,frog,cat
3036,3036,automobile,truck
3037,3037,airplane,ship
3038,3038,airplane,cat
3039,3039,airplane,automobile
3040,3040,ship,horse
3041,3041,deer,deer
3042,3042,dog,ship
3043,3043,ship,deer
3044,3044,airplane,horse
3045,3045,airplane,dog
3046,3046,ship,ship
3047,3047,bird,frog
3048,3048,airplane,airplane
3049,3049,dog,cat
3050,3050,airplane,airplane
3051,3051,ship,ship
3052,3052,airplane,cat
3053,3053,bird,deer
3054,3054,ship,deer
3055,3055,dog,truck
3056,3056,airplane,deer
3057,3057,frog,frog
3058,3058,bird,automobile
3059,3059,cat,dog
3060,3060,bird,horse
3061,3061,truck,horse
3062,3062,ship,truck
3063,3063,airplane,airplane
3064,3064,deer,automobile
3065,3065,airplane,cat
3066,3066,truck,automobile
3067,3067,bird,cat
3068,3068,airplane,bird
3069,3069,airplane,deer
3070,3070,airplane,airplane
3071,3071,dog,horse
3072,3072,cat,ship
3073,3073,airplane,cat
3074,3074,airplane,automobile
3075,3075,bird,frog
3076,3076,bird,bird
3077,3077,airplane,automobile
3078,3078,ship,ship
3079,3079,ship,ship
3080,3080,bird,automobile
3081,3081,airplane,truck
3082,3082,dog,horse
3083,3083,cat,dog
3084,3084,airplane,cat
3085,3085,bird,bird
3086,3086,airplane,truck
3087,3087,bird,airplane
3088,3088,ship,frog
3089,3089,ship,ship
3090,3090,ship,deer
3091,3091,airplane,automobile
3092,3092,frog,dog
3093,3093,truck,horse
3094,3094,bird,bird
3095,3095,bird,deer
3096,3096,airplane,horse
3097,3097,automobile,airplane
3098,3098,airplane,deer
3099,3099,ship,truck
3100,3100,airplane,airplane
3101,3101,bird,horse
3102,3102,ship,airplane
3103,3103,ship,frog
3104,3104,truck,horse
3105,3105,horse,automobile
3106,3106,ship,ship
3107,3107,deer,dog
3108,3108,airplane,ship
3109,3109,ship,ship
3110,3110,airplane,horse
3111,3111,airplane,airplane
3112,3112,airplane,airplane
3113,3113,bird,cat
3114,3114,ship,bird
3115,3115,airplane,dog
3116,3116,bird,horse
3117,3117,airplane,airplane
3118,3118,deer,frog
3119,3119,airplane,deer
3120,3120,deer,deer
3121,3121,deer,truck
3122,3122,ship,automobile
3123,3123,ship,ship
3124,3124,airplane,frog
3125,3125,cat,cat
3126,3126,truck,truck
3127,3127,bird,deer
3128,3128,automobile,truck
3129,3129,airplane,cat
3130,3130,ship,cat
3131,3131,bird,horse
3132,3132,ship,dog
3133,3133,airplane,truck
3134,3134,ship,horse
3135,3135,ship,horse
3136,3136,airplane,deer
3137,3137,dog,dog
3138,3138,ship,ship
3139,3139,ship,bird
3140,3140,airplane,ship
3141,3141,airplane,truck
3142,3142,cat,dog
3143,3143,bird,cat
3144,3144,airplane,automobile
3145,3145,deer,truck
3146,3146,bird,bird
3147,3147,airplane,bird
3148,3148,airplane,airplane
3149,3149,bird,automobile
3150,3150,automobile,automobile
3151,3151,ship,ship
3152,3152,truck,automobile
3153,3153,airplane,automobile
3154,3154,airplane,truck
3155,3155,ship,ship
3156,3156,ship,truck
3157,3157,automobile,truck
3158,3158,airplane,airplane
3159,3159,airplane,bird
3160,3160,horse,frog
3161,3161,airplane,truck
3162,3162,dog,automobile
3163,3163,airplane,truck
3164,3164,bird,airplane
3165,3165,airplane,automobile
3166,3166,automobile,truck
3167,3167,ship,bird
3168,3168,airplane,truck
3169,3169,airplane,truck
3170,3170,cat,truck
3171,3171,automobile,airplane
3172,3172,airplane,truck
3173,3173,airplane,truck
3174,3174,bird,bird
3175,3175,airplane,automobile
3176,3176,airplane,horse
3177,3177,airplane,airplane
3178,3178,airplane,dog
3179,3179,bird,frog
3180,3180,horse,cat
3181,3181,ship,truck
3182,3182,ship,ship
3183,3183,horse,cat
3184,3184,bird,airplane
3185,3185,dog,bird
3186,3186,ship,horse
3187,3187,horse,horse
3188,3188,dog,deer
3189,3189,airplane,ship
3190,3190,airplane,cat
3191,3191,ship,airplane
3192,3192,bird,dog
3193,3193,bird,bird
3194,3194,cat,cat
3195,3195,airplane,dog
3196,3196,bird,horse
3197,3197,bird,frog
3198,3198,frog,frog
3199,3199,airplane,frog
3200,3200,airplane,dog
3201,3201,horse,frog
3202,3202,airplane,dog
3203,3203,bird,deer
3204,3204,deer,dog
3205,3205,ship,ship
3206,3206,airplane,ship
3207,3207,airplane,airplane
3208,3208,bird,truck
3209,3209,airplane,horse
3210,3210,truck,truck
3211,3211,dog,airplane
3212,3212,ship,frog
3213,3213,truck,truck
3214,3214,bird,frog
3215,3215,automobile,automobile
3216,3216,deer,deer
3217,3217,bird,horse
3218,3218,ship,truck
3219,3219,bird,airplane
3220,3220,airplane,cat
3221,3221,deer,dog
3222,3222,bird,deer
3223,3223,ship,horse
3224,3224,bird,frog
3225,3225,airplane,truck
3226,3226,airplane,ship
3227,3227,bird,bird
3228,3228,ship,cat
3229,3229,ship,truck
3230,3230,cat,cat
3231,3231,airplane,cat
3232,3232,ship,horse
3233,3233,ship,ship
3234,3234,deer,cat
3235,3235,horse,dog
3236,3236,airplane,dog
3237,3237,truck,truck
3238,3238,automobile,frog
3239,3239,airplane,automobile
3240,3240,airplane,deer
3241,3241,horse,horse
3242,3242,deer,deer
3243,3243,airplane,ship
3244,3244,airplane,horse
3245,3245,deer,horse
3246,3246,bird,automobile
3247,3247,cat,cat
3248,3248,airplane,airplane
3249,3249,cat,cat
3250,3250,ship,bird
3251,3251,bird,dog
3252,3252,bird,deer
3253,3253,truck,truck
3254,3254,airplane,cat
3255,3255,deer,dog
3256,3256,frog,deer
3257,3257,automobile,horse
3258,3258,dog,airplane
3259,3259,ship,cat
3260,3260,ship,horse
3261,3261,airplane,airplane
3262,3262,bird,bird
3263,3263,airplane,automobile
3264,3264,bird,dog
3265,3265,ship,ship
3266,3266,airplane,horse
3267,3267,ship,cat
3268,3268,airplane,dog
3269,3269,airplane,horse
3270,3270,ship,ship
3271,3271,airplane,dog
3272,3272,airplane,horse
3273,3273,airplane,ship
3274,3274,airplane,automobile
3275,3275,airplane,dog
3276,3276,ship,deer
3277,3277,cat,horse
3278,3278,airplane,airplane
3279,3279,ship,ship
3280,3280,horse,cat
3281,3281,bird,bird
3282,3282,airplane,truck
3283,3283,ship,horse
3284,3284,airplane,deer
3285,3285,airplane,automobile
3286,3286,ship,frog
3287,3287,cat,dog
3288,3288,airplane,truck
3289,3289,airplane,ship
3290,3290,cat,dog
3291,3291,airplane,dog
3292,3292,deer,deer
3293,3293,automobile,automobile
3294,3294,airplane,airplane
3295,3295,automobile,truck
3296,3296,automobile,deer
3297,3297,airplane,deer
3298,3298,airplane,cat
3299,3299,ship,airplane
3300,3300,bird,deer
3301,3301,airplane,ship
3302,3302,ship,airplane
3303,3303,ship,ship
3304,3304,bird,bird
3305,3305,truck,truck
3306,3306,dog,dog
3307,3307,ship,truck
3308,3308,automobile,horse
3309,3309,airplane,deer
3310,3310,bird,frog
3311,3311,dog,horse
3312,3312,airplane,truck
3313,3313,bird,bird
3314,3314,automobile,truck
3315,3315,automobile,cat
3316,3316,ship,horse
3317,3317,ship,horse
3318,3318,airplane,ship
3319,3319,bird,bird
3320,3320,ship,bird
3321,3321,bird,airplane
3322,3322,bird,bird
3323,3323,airplane,dog
3324,3324,cat,cat
3325,3325,ship,frog
3326,3326,bird,deer
3327,3327,ship,horse
3328,3328,bird,bird
3329,3329,frog,cat
3330,3330,bird,horse
3331,3331,ship,ship
3332,3332,automobile,horse
3333,3333,bird,bird
3334,3334,airplane,dog
3335,3335,airplane,airplane
3336,3336,ship,airplane
3337,3337,automobile,horse
3338,3338,ship,airplane
3339,3339,bird,truck
3340,3340,deer,frog
3341,3341,frog,automobile
3342,3342,airplane,airplane
3343,3343,airplane,cat
3344,3344,ship,truck
3345,3345,bird,horse
3346,3346,airplane,deer
3347,3347,airplane,truck
3348,3348,automobile,automobile
3349,3349,automobile,frog
3350,3350,airplane,ship
3351,3351,ship,automobile
3352,3352,airplane,bird
3353,3353,airplane,cat
3354,3354,airplane,cat
3355,3355,ship,dog
3356,3356,airplane,deer
3357,3357,airplane,ship
3358,3358,automobile,truck
3359,3359,airplane,horse
3360,3360,bird,deer
3361,3361,horse,deer
3362,3362,ship,automobile
3363,3363,airplane,bird
3364,3364,bird,deer
3365,3365,airplane,truck
3366,3366,airplane,ship
3367,3367,ship,horse
3368,3368,ship,truck
3369,3369,bird,dog
3370,3370,horse,automobile
3371,3371,airplane,bird
3372,3372,automobile,automobile
3373,3373,bird,frog
3374,3374,airplane,frog
3375,3375,bird,deer
3376,3376,cat,dog
3377,3377,deer,horse
3378,3378,bird,deer
3379,3379,airplane,dog
3380,3380,airplane,ship
3381,3381,cat,dog
3382,3382,bird,bird
3383,3383,airplane,ship
3384,3384,airplane,horse
3385,3385,airplane,ship
3386,3386,ship,bird
3387,3387,airplane,cat
3388,3388,bird,frog
3389,3389,bird,automobile
3390,3390,airplane,cat
3391,3391,cat,cat
3392,3392,automobile,automobile
3393,3393,airplane,dog
3394,3394,bird,automobile
3395,3395,airplane,truck
3396,3396,ship,airplane
3397,3397,airplane,truck
3398,3398,airplane,bird
3399,3399,airplane,airplane
3400,3400,bird,frog
3401,3401,ship,bird
3402,3402,bird,deer
3403,3403,bird,ship
3404,3404,bird,dog
3405,3405,bird,horse
3406,3406,bird,frog
3407,3407,ship,automobile
3408,3408,airplane,bird
3409,3409,automobile,truck
3410,3410,airplane,deer
3411,3411,airplane,dog
3412,3412,bird,airplane
3413,3413,airplane,cat
3414,3414,ship,cat
3415,3415,airplane,horse
3416,3416,airplane,horse
3417,3417,airplane,horse
3418,3418,dog,automobile
3419,3419,deer,deer
3420,3420,airplane,dog
3421,3421,airplane,airplane
3422,3422,deer,bird
3423,3423,ship,ship
3424,3424,airplane,dog
3425,3425,airplane,airplane
3426,3426,airplane,airplane
3427,3427,bird,frog
3428,3428,airplane,bird
3429,3429,airplane,airplane
3430,3430,ship,ship
3431,3431,bird,deer
3432,3432,ship,dog
3433,3433,bird,deer
3434,3434,airplane,dog
3435,3435,airplane,frog
3436,3436,ship,deer
3437,3437,airplane,horse
3438,3438,airplane,truck
3439,3439,bird,deer
3440,3440,bird,bird
3441,3441,airplane,airplane
3442,3442,automobile,frog
3443,3443,airplane,deer
3444,3444,airplane,airplane
3445,3445,airplane,airplane
3446,3446,cat,frog
3447,3447,bird,deer
3448,3448,bird,frog
3449,3449,airplane,automobile
3450,3450,dog,truck
3451,3451,dog,dog
3452,3452,bird,dog
3453,3453,deer,bird
3454,3454,airplane,bird
3455,3455,airplane,frog
3456,3456,cat,cat
3457,3457,ship,deer
3458,3458,dog,dog
3459,3459,airplane,truck
3460,3460,airplane,automobile
3461,3461,horse,horse
3462,3462,airplane,bird
3463,3463,truck,cat
3464,3464,automobile,truck
3465,3465,airplane,frog
3466,3466,ship,dog
3467,3467,ship,airplane
3468,3468,deer,bird
3469,3469,truck,truck
3470,3470,bird,horse
3471,3471,automobile,automobile
3472,3472,bird,horse
3473,3473,bird,bird
3474,3474,ship,bird
3475,3475,airplane,airplane
3476,3476,airplane,ship
3477,3477,bird,frog
3478,3478,bird,deer
3479,3479,bird,cat
3480,3480,airplane,bird
3481,3481,ship,horse
3482,3482,horse,horse
3483,3483,bird,airplane
3484,3484,airplane,deer
3485,3485,airplane,automobile
3486,3486,automobile,frog
3487,3487,cat,dog
3488,3488,bird,automobile
3489,3489,truck,cat
3490,3490,ship,airplane
3491,3491,airplane,cat
3492,3492,dog,truck
3493,3493,ship,airplane
3494,3494,truck,airplane
3495,3495,cat,bird
3496,3496,bird,dog
3497,3497,airplane,airplane
3498,3498,horse,deer
3499,3499,airplane,airplane
3500,3500,bird,automobile
3501,3501,airplane,truck
3502,3502,airplane,ship
3503,3503,ship,deer
3504,3504,airplane,truck
3505,3505,airplane,deer
3506,3506,bird,bird
3507,3507,deer,deer
3508,3508,airplane,cat
3509,3509,bird,cat
3510,3510,deer,deer
3511,3511,ship,airplane
3512,3512,airplane,deer
3513,3513,bird,cat
3514,3514,cat,bird
3515,3515,bird,ship
3516,3516,airplane,truck
3517,3517,airplane,automobile
3518,3518,airplane,dog
3519,3519,ship,ship
3520,3520,automobile,automobile
3521,3521,ship,ship
3522,3522,airplane,bird
3523,3523,airplane,deer
3524,3524,bird,dog
3525,3525,dog,bird
3526,3526,bird,deer
3527,3527,automobile,automobile
3528,3528,bird,automobile
3529,3529,bird,frog
3530,3530,frog,frog
3531,3531,airplane,ship
3532,3532,airplane,dog
3533,3533,ship,bird
3534,3534,airplane,bird
3535,3535,ship,dog
3536,3536,airplane,airplane
3537,3537,airplane,ship
3538,3538,ship,bird
3539,3539,dog,cat
3540,3540,automobile,frog
3541,3541,airplane,bird
3542,3542,truck,truck
3543,3543,airplane,frog
3544,3544,ship,automobile
3545,3545,airplane,deer
3546,3546,bird,dog
3547,3547,truck,truck
3548,3548,airplane,airplane
3549,3549,airplane,automobile
3550,3550,bird,airplane
3551,3551,airplane,airplane
3552,3552,ship,ship
3553,3553,automobile,automobile
3554,3554,airplane,automobile
3555,3555,airplane,frog
3556,3556,airplane,frog
3557,3557,bird,truck
3558,3558,ship,dog
3559,3559,deer,deer
3560,3560,ship,automobile
3561,3561,horse,horse
3562,3562,airplane,ship
3563,3563,frog,frog
3564,3564,truck,truck
3565,3565,automobile,automobile
3566,3566,dog,horse
3567,3567,airplane,frog
3568,3568,airplane,airplane
3569,3569,ship,truck
3570,3570,bird,cat
3571,3571,cat,dog
3572,3572,airplane,cat
3573,3573,bird,bird
3574,3574,airplane,dog
3575,3575,automobile,cat
3576,3576,bird,deer
3577,3577,bird,truck
3578,3578,dog,horse
3579,3579,automobile,automobile
3580,3580,airplane,deer
3581,3581,airplane,deer
3582,3582,airplane,frog
3583,3583,automobile,automobile
3584,3584,airplane,cat
3585,3585,bird,ship
3586,3586,airplane,ship
3587,3587,bird,airplane
3588,3588,frog,frog
3589,3589,deer,horse
3590,3590,airplane,horse
3591,3591,airplane,frog
3592,3592,airplane,horse
3593,3593,bird,bird
3594,3594,airplane,cat
3595,3595,airplane,bird
3596,3596,airplane,bird
3597,3597,deer,frog
3598,3598,bird,bird
3599,3599,truck,horse
3600,3600,bird,deer
3601,3601,frog,airplane
3602,3602,ship,cat
3603,3603,automobile,frog
3604,3604,airplane,bird
3605,3605,bird,frog
3606,3606,truck,cat
3607,3607,ship,cat
3608,3608,airplane,airplane
3609,3609,ship,truck
3610,3610,airplane,dog
3611,3611,airplane,automobile
3612,3612,truck,automobile
3613,3613,airplane,dog
3614,3614,bird,cat
3615,3615,bird,frog
3616,3616,airplane,deer
3617,3617,cat,cat
3618,3618,airplane,deer
3619,3619,airplane,automobile
3620,3620,ship,airplane
3621,3621,airplane,deer
3622,3622,frog,dog
3623,3623,cat,dog
3624,3624,airplane,bird
3625,3625,ship,ship
3626,3626,truck,truck
3627,3627,bird,deer
3628,3628,ship,cat
3629,3629,airplane,automobile
3630,3630,ship,ship
3631,3631,airplane,airplane
3632,3632,ship,automobile
3633,3633,dog,cat
3634,3634,airplane,cat
3635,3635,airplane,deer
3636,3636,dog,deer
3637,3637,bird,bird
3638,3638,truck,truck
3639,3639,deer,horse
3640,3640,cat,frog
3641,3641,bird,ship
3642,3642,airplane,automobile
3643,3643,ship,ship
3644,3644,horse,truck
3645,3645,bird,automobile
3646,3646,airplane,cat
3647,3647,automobile,automobile
3648,3648,bird,horse
3649,3649,dog,cat
3650,3650,bird,airplane
3651,3651,airplane,airplane
3652,3652,airplane,bird
3653,3653,airplane,ship
3654,3654,bird,cat
3655,3655,truck,truck
3656,3656,airplane,bird
3657,3657,deer,horse
3658,3658,ship,bird
3659,3659,bird,frog
3660,3660,ship,airplane
3661,3661,airplane,automobile
3662,3662,airplane,frog
3663,3663,automobile,automobile
3664,3664,ship,frog
3665,3665,bird,horse
3666,3666,deer,dog
3667,3667,airplane,dog
3668,3668,deer,bird
3669,3669,cat,dog
3670,3670,ship,truck
3671,3671,bird,deer
3672,3672,airplane,airplane
3673,3673,airplane,bird
3674,3674,airplane,cat
3675,3675,bird,deer
3676,3676,airplane,truck
3677,3677,airplane,deer
3678,3678,automobile,automobile
3679,3679,ship,airplane
3680,3680,airplane,airplane
3681,3681,airplane,bird
3682,3682,bird,cat
3683,3683,airplane,ship
3684,3684,truck,truck
3685,3685,bird,bird
3686,3686,ship,ship
3687,3687,automobile,truck
3688,3688,airplane,dog
3689,3689,ship,horse
3690,3690,deer,truck
3691,3691,airplane,automobile
3692,3692,airplane,deer
3693,3693,airplane,frog
3694,3694,airplane,bird
3695,3695,bird,ship
3696,3696,airplane,deer
3697,3697,deer,deer
3698,3698,airplane,ship
3699,3699,ship,truck
3700,3700,airplane,cat
3701,3701,ship,automobile
3702,3702,airplane,automobile
3703,3703,airplane,frog
3704,3704,airplane,dog
3705,3705,airplane,ship
3706,3706,airplane,deer
3707,3707,airplane,frog
3708,3708,deer,deer
3709,3709,frog,dog
3710,3710,airplane,bird
3711,3711,bird,frog
3712,3712,airplane,deer
3713,3713,airplane,bird
3714,3714,bird,cat
3715,3715,airplane,automobile
3716,3716,deer,cat
3717,3717,dog,frog
3718,3718,airplane,ship
3719,3719,bird,dog
3720,3720,bird,bird
3721,3721,airplane,bird
3722,3722,truck,horse
3723,3723,automobile,automobile
3724,3724,cat,frog
3725,3725,airplane,bird
3726,3726,airplane,dog
3727,3727,airplane,truck
3728,3728,deer,bird
3729,3729,airplane,ship
3730,3730,bird,automobile
3731,3731,bird,frog
3732,3732,automobile,truck
3733,3733,airplane,bird
3734,3734,airplane,horse
3735,3735,cat,dog
3736,3736,ship,cat
3737,3737,bird,bird
3738,3738,ship,truck
3739,3739,truck,horse
3740,3740,airplane,airplane
3741,3741,bird,bird
3742,3742,automobile,truck
3743,3743,horse,cat
3744,3744,frog,deer
3745,3745,automobile,automobile
3746,3746,bird,horse
3747,3747,airplane,truck
3748,3748,bird,dog
3749,3749,airplane,ship
3750,3750,airplane,truck
3751,3751,ship,horse
3752,3752,cat,cat
3753,3753,cat,deer
3754,3754,bird,airplane
3755,3755,airplane,truck
3756,3756,automobile,horse
3757,3757,airplane,deer
3758,3758,airplane,bird
3759,3759,airplane,deer
3760,3760,bird,horse
3761,3761,ship,airplane
3762,3762,airplane,automobile
3763,3763,ship,ship
3764,3764,airplane,automobile
3765,3765,airplane,airplane
3766,3766,deer,deer
3767,3767,frog,frog
3768,3768,bird,automobile
3769,3769,airplane,truck
3770,3770,ship,truck
3771,3771,airplane,bird
3772,3772,airplane,automobile
3773,3773,bird,bird
3774,3774,bird,dog
3775,3775,bird,frog
3776,3776,airplane,truck
