,Instance ID,Predict,Real Label
2696,2696,Coat,Coat
2697,2697,Trouser,Trouser
2698,2698,Shirt,Shirt
2699,2699,Coat,Coat
2700,2700,Sandal,Sandal
2701,2701,Pullover,Pullover
2702,2702,Sneaker,Sneaker
2703,2703,Coat,Coat
2704,2704,T-shirt/top,Shirt
2705,2705,Dress,Dress
2706,2706,Ankle boot,Ankle boot
2707,2707,Dress,Dress
2708,2708,Ankle boot,Ankle boot
2709,2709,Trouser,Trouser
2710,2710,Pullover,Pullover
2711,2711,Sneaker,Sneaker
2712,2712,Trouser,Trouser
2713,2713,Bag,Bag
2714,2714,Sandal,Sandal
2715,2715,Shirt,Trouser
2716,2716,Sandal,Sandal
2717,2717,Pullover,Pullover
2718,2718,Dress,Dress
2719,2719,Coat,Coat
2720,2720,Trouser,Trouser
2721,2721,Pullover,Trouser
2722,2722,Pullover,Shirt
2723,2723,Shirt,Coat
2724,2724,Sneaker,Sandal
2725,2725,Ankle boot,Ankle boot
2726,2726,Ankle boot,Ankle boot
2727,2727,Sneaker,Sneaker
2728,2728,Dress,Dress
2729,2729,T-shirt/top,T-shirt/top
2730,2730,Coat,Coat
2731,2731,Sneaker,Sandal
2732,2732,Pullover,Pullover
2733,2733,T-shirt/top,T-shirt/top
2734,2734,Bag,Bag
2735,2735,Dress,Dress
2736,2736,Ankle boot,Ankle boot
2737,2737,Sneaker,Sneaker
2738,2738,Ankle boot,Ankle boot
2739,2739,Sandal,Sandal
2740,2740,Pullover,Pullover
2741,2741,Bag,Bag
2742,2742,Bag,Bag
2743,2743,Pullover,T-shirt/top
2744,2744,Bag,Bag
2745,2745,Sneaker,Sandal
2746,2746,Ankle boot,Sandal
2747,2747,Coat,Pullover
2748,2748,Trouser,Trouser
2749,2749,Coat,Coat
2750,2750,Ankle boot,Ankle boot
2751,2751,Sneaker,Sandal
2752,2752,Trouser,Trouser
2753,2753,Sandal,Sandal
2754,2754,Sandal,Sandal
2755,2755,Ankle boot,Ankle boot
2756,2756,Dress,Dress
2757,2757,Pullover,Shirt
2758,2758,Sandal,Sandal
2759,2759,Sandal,Sandal
2760,2760,Sandal,Sandal
2761,2761,Shirt,T-shirt/top
2762,2762,Ankle boot,Ankle boot
2763,2763,T-shirt/top,T-shirt/top
2764,2764,Trouser,Trouser
2765,2765,Shirt,Coat
2766,2766,Coat,Coat
2767,2767,Ankle boot,Ankle boot
2768,2768,Bag,Bag
2769,2769,Dress,Dress
2770,2770,Dress,Dress
2771,2771,Ankle boot,Ankle boot
2772,2772,Bag,Bag
2773,2773,Coat,Coat
2774,2774,Bag,Bag
2775,2775,Sneaker,Sneaker
2776,2776,Trouser,Trouser
2777,2777,Coat,Coat
2778,2778,Dress,Dress
2779,2779,Coat,Coat
2780,2780,Shirt,Bag
2781,2781,Pullover,Shirt
2782,2782,Bag,Bag
2783,2783,Ankle boot,Ankle boot
2784,2784,Dress,Dress
2785,2785,Trouser,Trouser
2786,2786,Sandal,Sandal
2787,2787,T-shirt/top,T-shirt/top
2788,2788,Dress,Coat
2789,2789,Coat,Shirt
2790,2790,Sandal,Sandal
2791,2791,Trouser,Trouser
2792,2792,Sandal,Sandal
2793,2793,Dress,Dress
2794,2794,Bag,Bag
2795,2795,Dress,Dress
2796,2796,Ankle boot,Ankle boot
2797,2797,Sneaker,Sneaker
2798,2798,Ankle boot,Ankle boot
2799,2799,Pullover,Coat
2800,2800,Pullover,Pullover
2801,2801,T-shirt/top,T-shirt/top
2802,2802,Sneaker,Sneaker
2803,2803,Sneaker,Sneaker
2804,2804,Dress,Dress
2805,2805,Dress,Dress
2806,2806,Coat,Pullover
2807,2807,Shirt,Shirt
2808,2808,T-shirt/top,T-shirt/top
2809,2809,Ankle boot,Ankle boot
2810,2810,Ankle boot,Ankle boot
2811,2811,Coat,Coat
2812,2812,Dress,Dress
2813,2813,T-shirt/top,T-shirt/top
2814,2814,Sneaker,Sneaker
2815,2815,Trouser,Trouser
2816,2816,Ankle boot,Ankle boot
2817,2817,Bag,Bag
2818,2818,Coat,Coat
2819,2819,Pullover,Pullover
2820,2820,T-shirt/top,T-shirt/top
2821,2821,Ankle boot,Ankle boot
2822,2822,Sneaker,Sneaker
2823,2823,Ankle boot,Ankle boot
2824,2824,Trouser,Trouser
2825,2825,T-shirt/top,T-shirt/top
2826,2826,Bag,Bag
2827,2827,Coat,Coat
2828,2828,Shirt,Shirt
2829,2829,Pullover,Pullover
2830,2830,Ankle boot,Ankle boot
2831,2831,Trouser,Trouser
2832,2832,T-shirt/top,T-shirt/top
2833,2833,Sneaker,Sneaker
2834,2834,Ankle boot,Ankle boot
2835,2835,Trouser,Trouser
2836,2836,Sneaker,Sneaker
2837,2837,Coat,Coat
2838,2838,Sneaker,Sneaker
2839,2839,Trouser,Trouser
2840,2840,Coat,Coat
2841,2841,Bag,Bag
2842,2842,Bag,Bag
2843,2843,Dress,Shirt
2844,2844,Ankle boot,Ankle boot
2845,2845,Pullover,Pullover
2846,2846,Shirt,Shirt
2847,2847,Sneaker,Sneaker
2848,2848,Sneaker,Sneaker
2849,2849,Coat,Coat
2850,2850,Coat,Coat
2851,2851,Sneaker,Sneaker
2852,2852,Ankle boot,Ankle boot
2853,2853,T-shirt/top,T-shirt/top
2854,2854,Pullover,Pullover
2855,2855,Sneaker,Sandal
2856,2856,Sandal,Sandal
2857,2857,Trouser,Trouser
2858,2858,T-shirt/top,T-shirt/top
2859,2859,T-shirt/top,T-shirt/top
2860,2860,Sneaker,Sneaker
2861,2861,Coat,Coat
2862,2862,Ankle boot,Ankle boot
2863,2863,Sneaker,Sneaker
2864,2864,Trouser,Trouser
2865,2865,Bag,Bag
2866,2866,Bag,Bag
2867,2867,Pullover,Pullover
2868,2868,Bag,Bag
2869,2869,Trouser,Trouser
2870,2870,T-shirt/top,Shirt
2871,2871,Sneaker,Sneaker
2872,2872,Trouser,Trouser
2873,2873,Coat,Coat
2874,2874,Dress,Dress
2875,2875,Shirt,Shirt
2876,2876,T-shirt/top,T-shirt/top
2877,2877,T-shirt/top,T-shirt/top
2878,2878,T-shirt/top,Shirt
2879,2879,Bag,Bag
2880,2880,Pullover,Pullover
2881,2881,T-shirt/top,T-shirt/top
2882,2882,Sandal,Sandal
2883,2883,Shirt,Coat
2884,2884,Pullover,Pullover
2885,2885,T-shirt/top,T-shirt/top
2886,2886,Bag,Bag
2887,2887,Sandal,Sandal
2888,2888,Coat,Coat
2889,2889,Pullover,Pullover
2890,2890,Sneaker,Sneaker
2891,2891,Trouser,Trouser
2892,2892,Sandal,Sandal
2893,2893,Bag,Bag
2894,2894,Bag,Bag
2895,2895,T-shirt/top,T-shirt/top
2896,2896,Ankle boot,Ankle boot
2897,2897,Trouser,Trouser
2898,2898,Pullover,Coat
2899,2899,Dress,Dress
2900,2900,Dress,Coat
2901,2901,Dress,Dress
2902,2902,Dress,Dress
2903,2903,T-shirt/top,Dress
2904,2904,Trouser,Trouser
2905,2905,Sandal,Sandal
2906,2906,Trouser,Trouser
2907,2907,Ankle boot,Ankle boot
2908,2908,Pullover,Pullover
2909,2909,Shirt,Shirt
2910,2910,Pullover,Pullover
2911,2911,Bag,Bag
2912,2912,Coat,Coat
2913,2913,Coat,Coat
2914,2914,Sandal,Sandal
2915,2915,T-shirt/top,T-shirt/top
2916,2916,Pullover,Pullover
2917,2917,Coat,Coat
2918,2918,Pullover,Pullover
2919,2919,Shirt,T-shirt/top
2920,2920,Sneaker,Sneaker
2921,2921,Dress,Dress
2922,2922,Pullover,Coat
2923,2923,T-shirt/top,T-shirt/top
2924,2924,Bag,Bag
2925,2925,Bag,Bag
2926,2926,Sneaker,Sneaker
2927,2927,Sneaker,Sandal
2928,2928,T-shirt/top,T-shirt/top
2929,2929,Ankle boot,Ankle boot
2930,2930,Coat,Coat
2931,2931,Trouser,Trouser
2932,2932,Sneaker,Sneaker
2933,2933,Sandal,Sandal
2934,2934,T-shirt/top,T-shirt/top
2935,2935,Coat,Coat
2936,2936,Pullover,Pullover
2937,2937,Shirt,T-shirt/top
2938,2938,Bag,Bag
2939,2939,Trouser,Trouser
2940,2940,Coat,Pullover
2941,2941,Ankle boot,Ankle boot
2942,2942,Shirt,Shirt
2943,2943,Sandal,Sandal
2944,2944,Coat,T-shirt/top
2945,2945,Ankle boot,Ankle boot
2946,2946,Dress,Dress
2947,2947,T-shirt/top,T-shirt/top
2948,2948,Shirt,Pullover
2949,2949,Ankle boot,Ankle boot
2950,2950,T-shirt/top,T-shirt/top
2951,2951,Sandal,Sandal
2952,2952,Ankle boot,Ankle boot
2953,2953,Shirt,Shirt
2954,2954,Sandal,Sandal
2955,2955,Pullover,Pullover
2956,2956,Trouser,Trouser
2957,2957,Shirt,Shirt
2958,2958,Pullover,Pullover
2959,2959,T-shirt/top,T-shirt/top
2960,2960,T-shirt/top,T-shirt/top
2961,2961,Coat,Coat
2962,2962,Dress,Dress
2963,2963,Ankle boot,Ankle boot
2964,2964,Shirt,Shirt
2965,2965,T-shirt/top,T-shirt/top
2966,2966,Bag,Bag
2967,2967,Sneaker,Sneaker
2968,2968,Sneaker,Sneaker
2969,2969,Sandal,Sandal
2970,2970,Pullover,Coat
2971,2971,T-shirt/top,T-shirt/top
2972,2972,Sandal,Sandal
2973,2973,Shirt,Shirt
2974,2974,T-shirt/top,Shirt
2975,2975,Bag,Bag
2976,2976,Trouser,Trouser
2977,2977,Sneaker,Sneaker
2978,2978,T-shirt/top,Shirt
2979,2979,Dress,Dress
2980,2980,Sneaker,Sneaker
2981,2981,Ankle boot,Ankle boot
2982,2982,Ankle boot,Ankle boot
2983,2983,Bag,Bag
2984,2984,Coat,Coat
2985,2985,Dress,Shirt
2986,2986,Ankle boot,Ankle boot
2987,2987,Sandal,Sandal
2988,2988,Ankle boot,Ankle boot
2989,2989,Pullover,Pullover
2990,2990,Sandal,Sandal
2991,2991,T-shirt/top,T-shirt/top
2992,2992,Coat,Coat
2993,2993,T-shirt/top,Bag
2994,2994,Coat,Coat
2995,2995,Trouser,Trouser
2996,2996,Ankle boot,Ankle boot
2997,2997,T-shirt/top,T-shirt/top
2998,2998,Pullover,Pullover
2999,2999,Dress,Dress
3000,3000,T-shirt/top,Shirt
3001,3001,T-shirt/top,Shirt
3002,3002,Trouser,Trouser
3003,3003,T-shirt/top,T-shirt/top
3004,3004,Pullover,Pullover
3005,3005,Bag,Bag
3006,3006,Shirt,Bag
3007,3007,Ankle boot,Ankle boot
3008,3008,Trouser,Trouser
3009,3009,T-shirt/top,Shirt
3010,3010,Sneaker,Sneaker
3011,3011,T-shirt/top,T-shirt/top
3012,3012,Dress,Dress
3013,3013,Sneaker,Sneaker
3014,3014,Shirt,Shirt
3015,3015,T-shirt/top,T-shirt/top
3016,3016,Bag,Bag
3017,3017,Pullover,Pullover
3018,3018,Sandal,Sandal
3019,3019,Dress,Dress
3020,3020,Trouser,Trouser
3021,3021,Coat,Coat
3022,3022,Ankle boot,Ankle boot
3023,3023,Bag,Bag
3024,3024,Ankle boot,Ankle boot
3025,3025,Sandal,Sandal
3026,3026,Ankle boot,Ankle boot
3027,3027,Shirt,Shirt
3028,3028,Sandal,Sandal
3029,3029,Sneaker,Sneaker
3030,3030,Trouser,Trouser
3031,3031,Ankle boot,Sandal
3032,3032,Ankle boot,Ankle boot
3033,3033,Sandal,Sandal
3034,3034,Sandal,Sandal
3035,3035,Shirt,Shirt
3036,3036,Shirt,T-shirt/top
3037,3037,Sneaker,Sneaker
3038,3038,Bag,Bag
3039,3039,T-shirt/top,T-shirt/top
3040,3040,Shirt,Shirt
3041,3041,Coat,Dress
3042,3042,Sandal,Sandal
3043,3043,Shirt,Shirt
3044,3044,Trouser,Trouser
3045,3045,Pullover,Shirt
3046,3046,Sandal,Sneaker
3047,3047,Bag,Bag
3048,3048,Ankle boot,Sandal
3049,3049,Shirt,Shirt
3050,3050,Shirt,Shirt
3051,3051,Coat,Pullover
3052,3052,Pullover,Pullover
3053,3053,Bag,Bag
3054,3054,Dress,Dress
3055,3055,Ankle boot,Ankle boot
3056,3056,Shirt,Coat
3057,3057,Dress,Dress
3058,3058,Sneaker,Sneaker
3059,3059,Pullover,Pullover
3060,3060,Ankle boot,Ankle boot
3061,3061,Shirt,Shirt
3062,3062,T-shirt/top,T-shirt/top
3063,3063,Sneaker,Sneaker
3064,3064,Ankle boot,Ankle boot
3065,3065,Bag,Bag
3066,3066,Sandal,Sandal
3067,3067,Dress,Dress
3068,3068,Pullover,Pullover
3069,3069,Bag,Bag
3070,3070,Pullover,Pullover
3071,3071,Sneaker,Sneaker
3072,3072,Shirt,Shirt
3073,3073,Sneaker,Sneaker
3074,3074,Dress,Dress
3075,3075,Dress,Dress
3076,3076,Bag,Bag
3077,3077,Sandal,Sandal
3078,3078,Sandal,Sandal
3079,3079,Trouser,Trouser
3080,3080,Coat,Coat
3081,3081,Shirt,Pullover
3082,3082,Sneaker,Sneaker
3083,3083,Shirt,Shirt
3084,3084,Sandal,Sandal
3085,3085,Ankle boot,Ankle boot
3086,3086,Shirt,Shirt
3087,3087,Trouser,Trouser
3088,3088,Trouser,Dress
3089,3089,Sandal,Sandal
3090,3090,Ankle boot,Sandal
3091,3091,Pullover,Coat
3092,3092,Sandal,Sandal
3093,3093,Dress,Dress
3094,3094,Shirt,Shirt
3095,3095,Shirt,Shirt
3096,3096,T-shirt/top,T-shirt/top
3097,3097,Coat,Coat
3098,3098,Dress,Dress
3099,3099,Bag,Bag
3100,3100,Coat,Coat
3101,3101,Dress,Dress
3102,3102,Trouser,Trouser
3103,3103,Shirt,Dress
3104,3104,Dress,Pullover
3105,3105,Bag,Bag
3106,3106,Shirt,Shirt
3107,3107,Coat,Coat
3108,3108,Coat,Coat
3109,3109,Pullover,Pullover
3110,3110,Dress,Shirt
3111,3111,Pullover,Shirt
3112,3112,Dress,Dress
3113,3113,Trouser,Trouser
3114,3114,Ankle boot,Ankle boot
3115,3115,T-shirt/top,Shirt
3116,3116,Shirt,T-shirt/top
3117,3117,Pullover,Pullover
3118,3118,Coat,Coat
3119,3119,T-shirt/top,T-shirt/top
3120,3120,Pullover,Pullover
3121,3121,Ankle boot,Ankle boot
3122,3122,Trouser,Trouser
3123,3123,T-shirt/top,T-shirt/top
3124,3124,Bag,Bag
3125,3125,Coat,Coat
3126,3126,Dress,Dress
3127,3127,Sneaker,Sneaker
3128,3128,Ankle boot,Ankle boot
3129,3129,Ankle boot,Ankle boot
3130,3130,Shirt,Coat
3131,3131,Coat,Coat
3132,3132,Coat,Coat
3133,3133,Shirt,Coat
3134,3134,Sneaker,Sneaker
3135,3135,Pullover,Pullover
3136,3136,Trouser,Trouser
3137,3137,Pullover,Shirt
3138,3138,Dress,Dress
3139,3139,Pullover,Pullover
3140,3140,Sneaker,Sneaker
3141,3141,Pullover,Pullover
3142,3142,Trouser,Trouser
3143,3143,Ankle boot,Ankle boot
3144,3144,Shirt,Shirt
3145,3145,Dress,Dress
3146,3146,Pullover,Pullover
3147,3147,Sneaker,Sneaker
3148,3148,Shirt,Shirt
3149,3149,Trouser,Trouser
3150,3150,Coat,Coat
3151,3151,Sandal,Sandal
3152,3152,Pullover,Pullover
3153,3153,Trouser,Trouser
3154,3154,Trouser,Trouser
3155,3155,Trouser,Trouser
3156,3156,Bag,Bag
3157,3157,Bag,Bag
3158,3158,Bag,Bag
3159,3159,Trouser,Trouser
3160,3160,Ankle boot,Ankle boot
3161,3161,T-shirt/top,T-shirt/top
3162,3162,Dress,Shirt
3163,3163,Dress,Dress
3164,3164,Coat,Coat
3165,3165,Dress,Dress
3166,3166,T-shirt/top,T-shirt/top
3167,3167,T-shirt/top,T-shirt/top
3168,3168,Coat,Coat
3169,3169,Ankle boot,Ankle boot
3170,3170,Coat,Coat
3171,3171,Pullover,Shirt
3172,3172,Sneaker,Ankle boot
3173,3173,Dress,Dress
3174,3174,Sandal,Sandal
3175,3175,Coat,Coat
3176,3176,T-shirt/top,Shirt
3177,3177,Trouser,Trouser
3178,3178,Sandal,Sandal
3179,3179,Coat,Coat
3180,3180,Ankle boot,Ankle boot
3181,3181,T-shirt/top,T-shirt/top
3182,3182,Trouser,Trouser
3183,3183,T-shirt/top,T-shirt/top
3184,3184,Sneaker,Sneaker
3185,3185,Coat,Coat
3186,3186,Sandal,Sandal
3187,3187,Dress,Dress
3188,3188,Shirt,Coat
3189,3189,T-shirt/top,T-shirt/top
3190,3190,Sneaker,Sneaker
3191,3191,Bag,Bag
3192,3192,Bag,Bag
3193,3193,T-shirt/top,T-shirt/top
3194,3194,Trouser,Trouser
3195,3195,Sandal,Sandal
3196,3196,Sandal,Sandal
3197,3197,Coat,Coat
3198,3198,T-shirt/top,T-shirt/top
3199,3199,Sneaker,Sneaker
3200,3200,Sneaker,Sneaker
3201,3201,T-shirt/top,T-shirt/top
3202,3202,Ankle boot,Ankle boot
3203,3203,Sneaker,Sneaker
3204,3204,Sneaker,Sneaker
3205,3205,Sneaker,Sneaker
3206,3206,T-shirt/top,T-shirt/top
3207,3207,Shirt,Shirt
3208,3208,T-shirt/top,T-shirt/top
3209,3209,Pullover,Pullover
3210,3210,Coat,Dress
3211,3211,Dress,Dress
3212,3212,T-shirt/top,Shirt
3213,3213,Ankle boot,Sandal
3214,3214,Ankle boot,Ankle boot
3215,3215,Pullover,Shirt
3216,3216,Pullover,Pullover
3217,3217,Ankle boot,Ankle boot
3218,3218,Coat,Coat
3219,3219,Sandal,Sandal
3220,3220,Coat,Coat
3221,3221,Ankle boot,Ankle boot
3222,3222,Sandal,Sandal
3223,3223,Ankle boot,Ankle boot
3224,3224,Ankle boot,Ankle boot
3225,3225,Pullover,Pullover
3226,3226,Shirt,Shirt
3227,3227,Coat,Coat
3228,3228,Dress,Dress
3229,3229,Dress,Dress
3230,3230,Ankle boot,Ankle boot
3231,3231,Ankle boot,Ankle boot
3232,3232,Dress,Dress
3233,3233,Ankle boot,Ankle boot
3234,3234,Pullover,Pullover
3235,3235,Bag,Bag
3236,3236,Trouser,Trouser
3237,3237,Ankle boot,Sandal
3238,3238,Bag,Bag
3239,3239,T-shirt/top,T-shirt/top
3240,3240,Pullover,Pullover
3241,3241,Ankle boot,Ankle boot
3242,3242,Sandal,Sandal
3243,3243,T-shirt/top,Shirt
3244,3244,Pullover,Pullover
3245,3245,Shirt,Pullover
3246,3246,Trouser,Trouser
3247,3247,Sandal,Sandal
3248,3248,Dress,Dress
3249,3249,Pullover,Dress
3250,3250,Ankle boot,Ankle boot
3251,3251,Sandal,Sandal
3252,3252,Pullover,Pullover
3253,3253,Pullover,Coat
3254,3254,T-shirt/top,T-shirt/top
3255,3255,Coat,Coat
3256,3256,Coat,Coat
3257,3257,Shirt,Coat
3258,3258,Bag,Shirt
3259,3259,Pullover,Pullover
3260,3260,Sneaker,Sneaker
3261,3261,Ankle boot,Ankle boot
3262,3262,T-shirt/top,T-shirt/top
3263,3263,Pullover,Pullover
3264,3264,Ankle boot,Sneaker
3265,3265,Ankle boot,Sandal
3266,3266,Dress,Dress
3267,3267,Trouser,Trouser
3268,3268,Coat,Pullover
3269,3269,Trouser,Trouser
3270,3270,T-shirt/top,T-shirt/top
3271,3271,Trouser,Trouser
3272,3272,Shirt,Shirt
3273,3273,Trouser,Trouser
3274,3274,T-shirt/top,T-shirt/top
3275,3275,Sneaker,Sneaker
3276,3276,Sneaker,Sandal
3277,3277,Trouser,Trouser
3278,3278,Trouser,Trouser
3279,3279,Sneaker,Bag
3280,3280,Sneaker,Sneaker
3281,3281,T-shirt/top,Dress
3282,3282,Bag,Bag
3283,3283,Bag,Bag
3284,3284,Coat,Coat
3285,3285,Dress,Shirt
3286,3286,Sneaker,Sneaker
3287,3287,Trouser,Trouser
3288,3288,Ankle boot,Ankle boot
3289,3289,Sneaker,Sneaker
3290,3290,Sandal,Sandal
3291,3291,T-shirt/top,T-shirt/top
3292,3292,Sandal,Sandal
3293,3293,Ankle boot,Ankle boot
3294,3294,Bag,Bag
3295,3295,Sandal,Sandal
3296,3296,Pullover,Pullover
3297,3297,Pullover,Pullover
3298,3298,Coat,Coat
3299,3299,Pullover,Pullover
3300,3300,Sandal,Sandal
3301,3301,Trouser,Trouser
3302,3302,Bag,Bag
3303,3303,Pullover,Pullover
3304,3304,Trouser,Trouser
3305,3305,Dress,Dress
3306,3306,Trouser,Trouser
3307,3307,Ankle boot,Ankle boot
3308,3308,T-shirt/top,T-shirt/top
3309,3309,Dress,Dress
3310,3310,Ankle boot,Sandal
3311,3311,Trouser,Trouser
3312,3312,Pullover,Pullover
3313,3313,Trouser,Trouser
3314,3314,Sneaker,Sneaker
3315,3315,Shirt,Pullover
3316,3316,Trouser,Trouser
3317,3317,Sneaker,Sandal
3318,3318,Pullover,Pullover
3319,3319,Shirt,Shirt
3320,3320,Trouser,Trouser
3321,3321,Bag,Bag
3322,3322,Coat,Coat
3323,3323,Ankle boot,Ankle boot
3324,3324,Shirt,Coat
3325,3325,Dress,Trouser
3326,3326,Trouser,Trouser
3327,3327,Bag,Bag
3328,3328,Dress,Dress
3329,3329,Coat,Coat
3330,3330,Trouser,Trouser
3331,3331,Sandal,Sandal
3332,3332,Sandal,Sandal
3333,3333,Shirt,Shirt
3334,3334,Trouser,Trouser
3335,3335,Bag,Bag
3336,3336,T-shirt/top,Shirt
3337,3337,Sneaker,Sneaker
3338,3338,Dress,Dress
3339,3339,Shirt,Shirt
3340,3340,Ankle boot,Sandal
3341,3341,Coat,Coat
3342,3342,Shirt,Pullover
3343,3343,Ankle boot,Ankle boot
3344,3344,Ankle boot,Ankle boot
3345,3345,Coat,Coat
3346,3346,Sneaker,Sneaker
3347,3347,Pullover,Shirt
3348,3348,Coat,Coat
3349,3349,Trouser,Trouser
3350,3350,T-shirt/top,Shirt
3351,3351,Dress,Dress
3352,3352,Sneaker,Sneaker
3353,3353,Dress,Dress
3354,3354,Ankle boot,Ankle boot
3355,3355,Trouser,Trouser
3356,3356,T-shirt/top,T-shirt/top
3357,3357,Ankle boot,Ankle boot
3358,3358,Shirt,Shirt
3359,3359,Dress,Dress
3360,3360,Bag,Bag
3361,3361,Sandal,Sandal
3362,3362,Dress,Dress
3363,3363,Coat,Coat
3364,3364,Shirt,Pullover
3365,3365,Bag,Bag
3366,3366,T-shirt/top,T-shirt/top
3367,3367,Pullover,Pullover
3368,3368,T-shirt/top,T-shirt/top
3369,3369,T-shirt/top,Shirt
3370,3370,Dress,Dress
3371,3371,Ankle boot,Ankle boot
3372,3372,Pullover,Pullover
3373,3373,Sneaker,Sneaker
3374,3374,Ankle boot,Ankle boot
3375,3375,Shirt,Shirt
3376,3376,T-shirt/top,Shirt
3377,3377,Bag,Bag
3378,3378,Coat,Shirt
3379,3379,Bag,Bag
3380,3380,Bag,Bag
3381,3381,Pullover,Pullover
3382,3382,Bag,Bag
3383,3383,T-shirt/top,T-shirt/top
3384,3384,Coat,Coat
3385,3385,Bag,Bag
3386,3386,T-shirt/top,Shirt
3387,3387,Bag,Bag
3388,3388,Shirt,Shirt
3389,3389,Sneaker,Sneaker
3390,3390,Coat,Coat
3391,3391,Trouser,Trouser
3392,3392,Dress,Shirt
3393,3393,Ankle boot,Ankle boot
3394,3394,T-shirt/top,T-shirt/top
3395,3395,Trouser,Trouser
3396,3396,Trouser,Trouser
3397,3397,Sandal,Sandal
3398,3398,Sandal,Sandal
3399,3399,Ankle boot,Sneaker
3400,3400,Bag,Bag
3401,3401,Dress,Dress
3402,3402,Bag,Bag
3403,3403,Trouser,Trouser
3404,3404,Ankle boot,Ankle boot
3405,3405,Trouser,Trouser
3406,3406,Ankle boot,Ankle boot
3407,3407,Trouser,Trouser
3408,3408,Shirt,Pullover
3409,3409,Trouser,Trouser
3410,3410,Coat,Shirt
3411,3411,Pullover,Shirt
3412,3412,Sandal,Sandal
3413,3413,Sneaker,Sneaker
3414,3414,Ankle boot,Ankle boot
3415,3415,T-shirt/top,T-shirt/top
3416,3416,Dress,Dress
3417,3417,Ankle boot,Sandal
3418,3418,Pullover,Shirt
3419,3419,Bag,Bag
3420,3420,Dress,Dress
3421,3421,Bag,Bag
3422,3422,Sneaker,Sneaker
3423,3423,Trouser,Trouser
3424,3424,Sneaker,Sneaker
3425,3425,Pullover,Pullover
3426,3426,Shirt,Pullover
3427,3427,Shirt,Shirt
3428,3428,Sandal,Sandal
3429,3429,Dress,Dress
3430,3430,Dress,Dress
3431,3431,Sandal,Sandal
3432,3432,Sandal,Sandal
3433,3433,Shirt,Shirt
3434,3434,Bag,Bag
3435,3435,Sneaker,Sneaker
3436,3436,Ankle boot,Sandal
3437,3437,Sneaker,Sneaker
3438,3438,Ankle boot,Sneaker
3439,3439,Ankle boot,Ankle boot
3440,3440,Sandal,Sandal
3441,3441,Trouser,Trouser
3442,3442,Coat,Coat
3443,3443,Bag,Bag
3444,3444,T-shirt/top,T-shirt/top
3445,3445,Shirt,Shirt
3446,3446,Dress,Dress
3447,3447,T-shirt/top,T-shirt/top
3448,3448,Ankle boot,Ankle boot
3449,3449,Shirt,Shirt
3450,3450,Bag,Bag
3451,3451,Shirt,Shirt
3452,3452,Sandal,Sandal
3453,3453,T-shirt/top,T-shirt/top
3454,3454,Bag,Bag
3455,3455,T-shirt/top,T-shirt/top
3456,3456,Pullover,Pullover
3457,3457,Coat,Coat
3458,3458,Sandal,Sandal
3459,3459,Bag,Bag
3460,3460,T-shirt/top,T-shirt/top
3461,3461,Dress,Dress
3462,3462,Pullover,Pullover
3463,3463,Dress,Bag
3464,3464,Coat,Coat
3465,3465,Trouser,Trouser
3466,3466,Coat,Coat
3467,3467,Trouser,Trouser
3468,3468,Coat,Coat
3469,3469,Bag,Bag
3470,3470,Trouser,Trouser
3471,3471,Dress,Dress
3472,3472,Dress,Dress
3473,3473,Coat,Coat
3474,3474,Coat,Coat
3475,3475,Coat,Coat
3476,3476,Pullover,Coat
3477,3477,Sneaker,Sneaker
3478,3478,Coat,Coat
3479,3479,Sneaker,Sneaker
3480,3480,T-shirt/top,T-shirt/top
3481,3481,Ankle boot,Ankle boot
3482,3482,Bag,Bag
3483,3483,Sandal,Sandal
3484,3484,Dress,Dress
3485,3485,T-shirt/top,T-shirt/top
3486,3486,Bag,Bag
3487,3487,Bag,Bag
3488,3488,Pullover,Pullover
3489,3489,Trouser,Trouser
3490,3490,Shirt,Shirt
3491,3491,Sandal,Sandal
3492,3492,Shirt,Coat
3493,3493,Trouser,Trouser
3494,3494,Sneaker,Sneaker
3495,3495,Bag,Bag
3496,3496,Shirt,Pullover
3497,3497,Pullover,Pullover
3498,3498,Ankle boot,Ankle boot
3499,3499,Sneaker,Sneaker
3500,3500,Pullover,Pullover
3501,3501,Sneaker,Sneaker
3502,3502,Sandal,Sandal
3503,3503,Bag,Bag
3504,3504,Pullover,Pullover
3505,3505,Dress,Dress
3506,3506,Sandal,Sandal
3507,3507,Pullover,Pullover
3508,3508,Bag,Bag
3509,3509,Coat,Coat
3510,3510,Ankle boot,Ankle boot
3511,3511,T-shirt/top,T-shirt/top
3512,3512,Shirt,Shirt
3513,3513,Ankle boot,Ankle boot
3514,3514,Trouser,Trouser
3515,3515,Shirt,Shirt
3516,3516,Shirt,T-shirt/top
3517,3517,Dress,Dress
3518,3518,Coat,Coat
3519,3519,Bag,Bag
3520,3520,T-shirt/top,Dress
3521,3521,Sneaker,Sneaker
3522,3522,Sandal,Sandal
3523,3523,Coat,Pullover
3524,3524,Coat,Coat
3525,3525,Dress,Dress
3526,3526,Pullover,Pullover
3527,3527,Bag,Bag
3528,3528,T-shirt/top,T-shirt/top
3529,3529,Dress,Dress
3530,3530,Dress,Dress
3531,3531,Sneaker,Sneaker
3532,3532,T-shirt/top,Shirt
3533,3533,Coat,Coat
3534,3534,T-shirt/top,T-shirt/top
3535,3535,Dress,Dress
